observation_id,Type,Date,Part of a standard enforcement protocol,Galactic X,Galactic Y,Reproduction,Age range,Self-defined species category,Officer-defined species category,Governing law,Object of inspection,Inspection involving more than just outerwear,Enforcement station,Inspection Outcome
5b796679-f41b-4bfe-871f-99529daffb84,Entity and Spaceship search,2241-11-07 13:26:00+00:00,,-89.84299399999999,14734.251015999998,Asexual,Senior,Terran - Northern Cluster,Terran,Galactic Enforcement and Evidence Code 3984 (Clause 1),Thievery Equipment,False,Linear Lightway B59-XN,False
c1d9b6c1-173b-493c-80f6-bab3d324d921,Entity inspection,2240-06-03 17:00:00+00:00,False,-369.82500699999997,60651.301148,Sexual,Senior,Terran - Northern Cluster,Terran,Galactic Enforcement and Evidence Code 3984 (Clause 1),Prohibited Combat Implements,False,Gallium Ground V47-LM,False
c6507028-99e1-4ea5-b5ac-9de2a718d280,Entity inspection,2240-12-03 12:30:00+00:00,False,-11.834789,1940.905396,Asexual,Adult,Terran - Outer Colonies,Terran,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,,Galactic Hub X101-IO,False
fc55e7ec-d224-4f58-b08c-f709967eff4c,Entity inspection,2239-12-02 02:00:00+00:00,False,,,Asexual,Young Adult,Terran - Northern Cluster,Terran,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,False,Westeron Division B234-YZ,False
a58afb31-02c2-4bc4-bd31-d3c5fe311d20,Entity and Spaceship search,2241-06-18 09:35:00+00:00,False,-74.048301,12143.921364,Sexual,Senior,Silicar - Indusian,Silicar,Galactic Enforcement and Evidence Code 3984 (Clause 1),Confiscated Galactic Artifacts,,Galactic Hub X101-IO,False
7342bdd3-6e0d-4971-bb61-5fd62059f411,Entity inspection,2240-05-12 19:55:49+00:00,False,186.240738,-30543.481032,Asexual,Young,Terran - Outer Colonies,Terran,Galactic Enforcement and Evidence Code 3984 (Clause 1),Thievery Equipment,False,Sulfur Station T44-PD,False
3715aee9-6497-4526-b219-1055493cf256,Entity inspection,2240-04-02 17:05:00+00:00,False,,,Asexual,Young,Xenar - Diverse,Zoltrax,Galactic Enforcement and Evidence Code 3984 (Clause 1),Prohibited Combat Implements,,Galactic Hub X101-IO,False
e7d01169-cef9-41ba-884f-829d7611b4bb,Entity and Spaceship search,2241-03-01 21:10:00+00:00,False,,,Asexual,Senior,Terran - Northern Cluster,Terran,,Regulated Star Substances,False,Thallium Outpost V207-LQ,False
f523cac1-09fa-4e7d-850b-78db95505580,Entity inspection,2241-04-01 15:40:00+00:00,False,-19.910073999999998,3265.2521359999996,Asexual,Adult,Xenar - Diverse,Terran,Galactic Enforcement and Evidence Code 3984 (Clause 1),Confiscated Galactic Artifacts,,Galactic Hub X101-IO,False
e74ee848-1256-4074-8e8a-b23e8b2f7a10,Entity inspection,2240-01-25 14:00:00+00:00,False,-24.232868999999983,3974.1905159999974,Sexual,Senior,Terran - Outer Colonies,Terran,Galactic Enforcement and Evidence Code 3984 (Clause 1),Confiscated Galactic Artifacts,,Galactic Hub X101-IO,False
c3fb38bb-78f6-4e37-9a37-41e48a3e91f2,Entity inspection,2241-09-22 06:19:00+00:00,,-85.966256,14098.465984,Asexual,Senior,Terran - Northern Cluster,Terran,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,False,Linear Lightway B59-XN,False
cf731127-5da5-4cc1-bafa-25bbd90fce53,Entity and Spaceship search,2241-10-02 16:45:00+00:00,False,,,Asexual,Young Adult,Terran - Northern Cluster,Terran,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,False,Hercules Node S188-MP,True
2b064b2d-5152-4999-9c3e-ac288a89875d,Entity inspection,2240-11-13 14:36:29+00:00,,,,Asexual,Adult,Terran - Northern Cluster,Terran,Galactic Enforcement and Evidence Code 3984 (Clause 1),Thievery Equipment,False,Lunar City Command F35-GC,False
f1b636ca-4aaf-45b4-a712-abef598a58ab,Entity inspection,2241-01-08 01:01:00+00:00,False,48.448203,-7945.505292,Asexual,Adult,Terran - Northern Cluster,Terran,Galactic Enforcement and Evidence Code 3984 (Clause 1),Prohibited Combat Implements,False,Eclipse Sector G262-TX,False
5641a1e2-ab13-4666-bdb7-44b8878650b2,Entity and Spaceship search,2241-03-31 19:40:00+00:00,False,-21.462004999999998,3519.76882,Asexual,Young Adult,Zoltrax - Continental,Zoltrax,Universal Justice and Order Statute 3994 (Article 60),Hazardous Intimidation Devices,,Galactic Hub X101-IO,False
26b7fdda-aeda-4282-a225-38306c246ef8,Entity inspection,2241-08-15 14:34:00+00:00,False,2.833823,-464.746972,Asexual,Senior,Zoltrax - Diverse Clans,Zoltrax,Galactic Enforcement and Evidence Code 3984 (Clause 1),Confiscated Galactic Artifacts,,Galactic Hub X101-IO,False
86bfb8e7-12ec-4eba-8f9d-71d2b5c88e25,Entity and Spaceship search,2241-01-28 11:20:00+00:00,False,4.040732,-662.680048,Asexual,Adult,Xenar - Unspecified,Zoltrax,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,,Galactic Hub X101-IO,False
c07eac33-8056-496e-a06e-6ace925cb39d,Entity inspection,2240-04-30 09:55:01+00:00,,-505.669654,82929.823256,Asexual,Young Adult,Terran - Northern Cluster,Terran,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,True,Mercury Base R525-VN,False
932cc34c-08ec-456c-80ec-4f331815bc04,Entity and Spaceship search,2241-06-28 17:40:00+00:00,False,44.703395,-7331.35678,Asexual,Young,Terran - Northern Cluster,Terran,Interstellar Substance Control Ordinance 4719 (Directive 23),Controlled Psychic Compounds,False,Krypton Dock D175-WU,True
b4c558e6-e81c-4acb-844c-c3bd1785fe9d,Entity inspection,2241-08-30 12:51:16+00:00,,-457.09603400000003,74963.749576,Asexual,Adult,Terran - Northern Cluster,Terran,Galactic Enforcement and Evidence Code 3984 (Clause 1),Confiscated Galactic Artifacts,False,Mercury Base R525-VN,False
d1ba77bc-15b7-4d6e-a97d-abadcaea1514,Entity inspection,2241-04-16 11:28:00+00:00,False,7.906447999999999,-1296.6574719999999,Asexual,Adult,Zoltrax - Continental,Zoltrax,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,,Galactic Hub X101-IO,False
afcb541c-3e63-4086-ba26-c16227c00634,Entity inspection,2240-04-11 03:32:52+00:00,,-14.938317,2449.883988,Asexual,Senior,Terran - Outer Colonies,Terran,Galactic Enforcement and Evidence Code 3984 (Clause 1),Thievery Equipment,False,Lunar City Command F35-GC,False
38a6aed1-ad3b-4316-86fd-f2fc8309227f,Entity inspection,2241-10-28 12:21:00+00:00,False,-23.013935999999983,3774.285503999997,Asexual,Young,Xenar - Unspecified,Zoltrax,Galactic Enforcement and Evidence Code 3984 (Clause 1),Prohibited Combat Implements,,Galactic Hub X101-IO,False
414e2ab2-9cfe-4532-880c-34a94e306606,Entity and Spaceship search,2240-07-13 10:36:00+00:00,False,86.79257199999999,-14233.981807999999,Asexual,Adult,Xenar - Unspecified,Silicar,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,,Krypton Dock D175-WU,False
c3c35d06-5858-4a55-8c91-b476436344f8,Entity inspection,2241-09-27 22:50:00+00:00,False,-13.439825999999998,2204.1314639999996,Asexual,Young,Zoltrax - Diverse Clans,Zoltrax,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,,Galactic Hub X101-IO,False
9898f3ab-aabc-42c0-86cf-49b782605d64,Entity and Spaceship search,2240-02-06 19:12:00+00:00,,-279.804826,45887.991464,Asexual,Young Adult,Terran - Northern Cluster,Terran,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,,Warlock Ward E49-UN,True
77ec9193-d149-4a55-9bcf-4a4ffdf3fc51,Entity and Spaceship search,2240-08-25 19:00:00+00:00,,-418.253337,68593.547268,Asexual,Adult,Terran - Northern Cluster,Terran,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,False,Chevron Station R71-QB,True
155769c6-e08b-42c0-8268-4feb0e70573d,Entity inspection,2241-02-12 19:11:00+00:00,False,-17.143719,2811.569916,Asexual,Young Adult,Zoltrax - Continental,Zoltrax,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,,Galactic Hub X101-IO,False
49b9950c-e995-4b4a-8b14-0b1ea543f9de,Entity inspection,2241-12-07 06:10:00+00:00,False,-10.782522,1768.333608,Asexual,Senior,Xenar - Unspecified,Silicar,Galactic Enforcement and Evidence Code 3984 (Clause 1),Confiscated Galactic Artifacts,,Galactic Hub X101-IO,False
5d7d96ec-59e1-498c-9e41-2786c862f2d5,Entity inspection,2241-03-16 21:32:00+00:00,,-244.450258,40089.842312,Asexual,Senior,Terran - Northern Cluster,Terran,Galactic Enforcement and Evidence Code 3984 (Clause 1),Prohibited Combat Implements,False,Nebular Frontier A92-TR,False
dcbe4332-ea33-4b7f-858f-cfa3df7b5aa8,Entity inspection,2241-10-28 21:23:00+00:00,False,-22.213003999999998,3642.9326559999995,Asexual,Adult,Terran - Outer Colonies,Zoltrax,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,,Galactic Hub X101-IO,False
80e4c35c-1e34-46b8-94a3-ffb92de21c53,Entity inspection,2240-12-01 16:21:48.990000+00:00,False,-538.021562,88235.536168,Asexual,Young,Terran - Northern Cluster,Terran,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,False,Crimson Core Q31-TE,False
58233f04-1c6b-46b0-8fe8-416eebddc47d,Entity inspection,2241-12-31 14:20:00+00:00,False,-5.060434,829.911176,Asexual,Young Adult,Xenar - Unspecified,Silicar,Galactic Enforcement and Evidence Code 3984 (Clause 1),Prohibited Combat Implements,,Galactic Hub X101-IO,False
4bbbfa22-ba8f-4812-994b-77785289cf86,Entity and Spaceship search,2240-06-17 23:00:00+00:00,False,92.85066400000001,-15227.508896000001,Asexual,Adult,Terran - Northern Cluster,Terran,Stellar Arms Regulation 3968 (Provision 47),Prohibited Blasters,False,Saxon Shield U87-PE,False
1bfc74b9-b077-48b3-93e5-02715cf7f64a,Entity inspection,2240-05-04 21:01:00+00:00,False,2.026879,-332.408156,Sexual,Senior,Terran - Northern Cluster,Terran,Galactic Enforcement and Evidence Code 3984 (Clause 1),Prohibited Combat Implements,False,Eclipse Sector G262-TX,False
dba80494-645c-46ae-ad3f-216126b8565a,Entity and Spaceship search,2240-10-12 13:20:00+00:00,False,-6.794562,1114.308168,Asexual,Senior,Xenar - Unspecified,Zoltrax,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,,Galactic Hub X101-IO,False
2f280c50-b60f-4bd7-bc3a-67d8677ff913,Entity and Spaceship search,2240-07-27 17:05:00+00:00,False,2.64528,-433.82592,Asexual,Adult,Zoltrax - Diverse Clans,Zoltrax,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,,Galactic Hub X101-IO,False
c1561af9-a540-4651-ab07-66a6c43669fe,Entity inspection,2241-02-10 20:09:00+00:00,False,-62.098616,10184.173024,Asexual,Senior,Silicar - Indusian,Silicar,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,,Galactic Hub X101-IO,False
f7ab2faa-b2fd-4049-a226-8c3a0e0338d9,Entity inspection,2240-10-18 18:35:00+00:00,,82.76152599999999,-13572.890263999998,Asexual,Young,Xenar - Unspecified,Terran,Galactic Enforcement and Evidence Code 3984 (Clause 1),Prohibited Combat Implements,,Beta Site E56-SD,False
bdda9445-a9a8-41b0-b1d6-1c95e352081b,Entity and Spaceship search,2241-12-08 03:21:00+00:00,False,-59.052703,9684.643292,Asexual,Adult,Silicar - Pakterran,Silicar,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,,Galactic Hub X101-IO,False
fa93cf47-dcc1-4fdb-aa23-36d78e6b168b,Entity and Spaceship search,2240-09-25 10:40:00+00:00,False,,,Asexual,Young Adult,Terran - Northern Cluster,Terran,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,False,Hercules Node S188-MP,True
082e9b0b-b999-482b-b28b-22add40f2e5c,Entity inspection,2241-01-19 16:00:00+00:00,,-182.08176999999998,29861.410279999996,Asexual,Young,Xenar - Unspecified,Terran,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,False,Helios Command C210-ZR,False
0df28935-798d-42a5-8d29-92d9af45b2a7,Entity inspection,2240-10-26 13:00:00+00:00,False,7.870543,-1290.7690519999999,Asexual,Young,Zoltrax - Diverse Clans,Zoltrax,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,,Galactic Hub X101-IO,False
c76ea138-ed55-4315-9a2d-6b7cdec454d7,Entity inspection,2241-04-09 23:40:00+00:00,False,-83.273715,13656.88926,Asexual,Adult,Terran - Northern Cluster,Terran,,Thievery Equipment,,Sirius Patrol Unit J153-AX,False
fc099208-98dd-4119-8afe-76b1c17313cf,Entity inspection,2241-01-05 23:34:00+00:00,False,-72.019084,11811.129776000002,Asexual,Adult,Zoltrax - Continental,Zoltrax,Galactic Enforcement and Evidence Code 3984 (Clause 1),Vandalism Tools,,Galactic Hub X101-IO,False
5279a8bd-ca7d-4218-a1b7-67eab41f3100,Entity inspection,2240-09-03 12:18:00+00:00,False,-31.208125000000003,5118.132500000001,Asexual,Adult,Terran - Outer Colonies,Terran,,Regulated Star Substances,,Sirius Patrol Unit J153-AX,False
2ca6edd1-a344-436a-a81b-e19c20c00252,Entity inspection,2240-09-26 00:00:00+00:00,False,-4.1392619999999996,678.8389679999999,Asexual,Adult,Silicar - Various Sects,Silicar,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,,Galactic Hub X101-IO,False
7ab91f2a-65a5-4a41-b6c4-9f604ca83991,Entity and Spaceship search,2241-05-01 10:20:00+00:00,False,-6.47125,1061.285,Asexual,Young Adult,Zoltrax - Islander,Zoltrax,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,,Galactic Hub X101-IO,False
b229420a-1d75-499f-af3a-8667e0b888ad,Entity inspection,2241-09-06 21:06:00+00:00,False,-23.919577,3922.810628,Sexual,Adult,Zoltrax - Diverse Clans,Zoltrax,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,,Galactic Hub X101-IO,False
c70ecea8-9c92-4885-aebb-c37e0ade2f68,Entity and Spaceship search,2241-08-03 00:00:00+00:00,False,-2.887931,473.620684,Asexual,Young Adult,Terran - Outer Colonies,Terran,Galactic Enforcement and Evidence Code 3984 (Clause 1),Confiscated Galactic Artifacts,,Galactic Hub X101-IO,False
d1cff145-932b-440b-8f12-dcafc9d9a3cf,Entity inspection,2240-07-15 22:25:00+00:00,,-222.800044,36539.207216,Asexual,Young Adult,Terran - Northern Cluster,Terran,Cosmic Justice Decree 3988 (Subsection 139B),Hazardous Intimidation Devices,,Helios Command C210-ZR,False
7b686dc2-4545-4edf-a2a6-6faf2ec2c8fb,Entity inspection,2241-06-30 04:20:00+00:00,False,-1.652298,270.976872,Asexual,Adult,Zoltrax - Diverse Clans,Zoltrax,Galactic Enforcement and Evidence Code 3984 (Clause 1),Prohibited Combat Implements,,Galactic Hub X101-IO,False
277b971d-e872-4cb7-ba0c-4096b3ce9f0d,Entity inspection,2240-04-06 04:04:00+00:00,False,-99.287679,16283.179355999999,Asexual,Young,Xenar - Unspecified,Terran,Galactic Enforcement and Evidence Code 3984 (Clause 1),Prohibited Combat Implements,False,Thallium Outpost V207-LQ,False
b403e23c-eefb-402b-b963-322d814e6780,Entity inspection,2241-06-26 16:29:00+00:00,,-457.84269099999995,75086.201324,Asexual,Young,Silicar - Pakterran,Silicar,Interstellar Substance Control Ordinance 4719 (Directive 23),Vandalism Tools,,Lancer Base O114-XV,False
c34855dd-c69c-4999-83a5-dbff9392e1b0,Entity inspection,2240-04-05 19:00:00+00:00,,-185.608643,30439.817452,Asexual,Young Adult,Xenar - Unspecified,Zoltrax,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,,Leviathan Lookout Y54-KH,False
bdfa0605-df65-4260-aca5-78f3615bbaaa,Entity inspection,2241-01-21 06:52:05.210000+00:00,False,-599.703012,98351.29396799998,Sexual,Senior,Terran - Northern Cluster,Terran,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,False,Crimson Core Q31-TE,True
0b73c887-e48d-4c44-aeff-649ec1adbee4,Entity inspection,2241-03-13 10:38:00+00:00,False,-19.856801,3256.5153640000003,Asexual,Senior,Xenar - Unspecified,Zoltrax,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,,Galactic Hub X101-IO,False
70eff456-2724-4eb3-8b57-1f3168f2155e,Entity inspection,2239-12-10 18:33:00+00:00,,,,Asexual,Adult,Terran - Northern Cluster,Terran,Galactic Enforcement and Evidence Code 3984 (Clause 1),Prohibited Combat Implements,,Hercules Node S188-MP,False
93eb9362-e51e-4c28-95f7-046cb6df0595,Entity inspection,2241-09-06 20:15:00+00:00,,-277.282458,45474.323112000005,Asexual,Adult,Terran - Northern Cluster,Terran,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,False,Helios Command C210-ZR,True
98f00ead-b1ce-4fc6-bbfa-fc12166d11e7,Entity inspection,2240-04-22 13:32:00+00:00,,-209.751833,34399.300612,Asexual,Young Adult,Terran - Northern Cluster,Terran,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,,Warlock Ward E49-UN,True
f579285b-9722-45cc-b91e-5102ab8e6d36,Entity inspection,2240-08-16 21:26:44+00:00,False,-457.962263,75105.811132,Asexual,Young,Terran - Northern Cluster,Terran,Galactic Enforcement and Evidence Code 3984 (Clause 1),Hazardous Intimidation Devices,,Western Meridian Line P111-GT,False
8ff2a36a-6346-4dbe-8001-94d089ea2f21,Entity inspection,2240-11-29 17:05:00+00:00,,-0.35387299999999994,58.03517199999999,Asexual,Adult,Zoltrax - Continental,Zoltrax,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,False,Binary Transition Point L115-QE,False
88949803-47c3-4f5e-aa69-34233abbb38c,Entity and Spaceship search,2241-09-28 00:59:00+00:00,False,,,Asexual,Adult,Zoltrax - Diverse Clans,Zoltrax,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,,Galactic Hub X101-IO,False
6887e981-ce88-441f-8085-48e4ddf3a572,Entity inspection,2240-07-11 20:16:00+00:00,False,145.299853,-23829.175892000003,Asexual,Young,Terran - Northern Cluster,Terran,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,,Krypton Dock D175-WU,False
0bd2a0b7-ae1c-4d5e-835f-ef6f51735749,Entity inspection,2240-04-07 18:10:00+00:00,False,,,Asexual,Young Adult,Zoltrax - Diverse Clans,Zoltrax,Galactic Enforcement and Evidence Code 3984 (Clause 1),Proof of Interstellar Offenses,,Galactic Hub X101-IO,False
ee9bce3b-8f23-4b49-b588-4855d020a1a6,Entity inspection,2240-08-17 15:19:36+00:00,,,,Asexual,Adult,Terran - Outer Colonies,Terran,Galactic Enforcement and Evidence Code 3984 (Clause 1),Thievery Equipment,False,Lunar City Command F35-GC,False
5f37b394-47de-4faf-9b41-1fffbde88b9b,Entity inspection,2241-01-10 23:01:00+00:00,False,15.491922,-2540.675208,Asexual,Young Adult,Terran - Northern Cluster,Terran,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,False,Eclipse Sector G262-TX,False
28861c07-f32f-4916-a201-7abf8fdbdd94,Entity inspection,2240-03-18 22:40:00+00:00,,-12.764645,2093.40178,Asexual,Young Adult,Xenar - Diverse,Terran,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,False,Lunar City Command F35-GC,True
803bdbef-5912-4ff2-a74c-eb5d23f7cde7,Entity and Spaceship search,2239-12-15 23:30:00+00:00,,,,Asexual,Young,Terran - Northern Cluster,Terran,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,,Hercules Node S188-MP,True
5837de88-10aa-4ad6-aba5-1657146d3c42,Entity inspection,2241-03-24 11:55:00+00:00,False,-16.380696,2686.434144,Asexual,Young Adult,Xenar - Diverse,Terran,Interstellar Substance Control Ordinance 4719 (Directive 23),Regulated Star Substances,,Galactic Hub X101-IO,False
